Keyword,Country code,Location,Language,Entities,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Navigational,Informational,Commercial,Transactional,Branded,Local
dentistas en orihuela,ES,Spain,Spanish,Orihuela (Location),"Local pack, Thumbnail, People also ask",30,4,0.75,1,0,13,https://clinicas.vitaldent.com/alicante/clinica-dental-vitaldent-orihuela-los-andenes-255,,2026-02-28 23:32:32,false,true,false,false,false,true
cuanto cuesta una endodoncia multirradicular,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",30,0,0.29,1,0,12,https://www.vitaldent.com/blog/que-es-una-endodoncia-multirradicular/,,2026-01-07 02:12:03,false,true,false,false,false,false
dentistas alhaurin de la torre,ES,Spain,Spanish,Alhaurín de la Torre (Location),"Local pack, Thumbnail, People also ask",30,3,0.58,1,0,13,https://clinicas.vitaldent.com/malaga/clinica-dental-vitaldent-alhaurin-de-la-torre-14/,,2026-03-03 21:55:04,false,true,false,false,false,true
dientes halloween,ES,Spain,Spanish,,"Shopping, Thumbnail, Sitelinks, People also ask",60,0,0.07,1,0,11,https://www.vitaldent.com/blog/5-maneras-de-hacer-tus-dientes-terrorificos-para-disfrazarte-en-halloween/,,2026-02-20 15:27:53,false,false,true,true,false,false
cosa blanca en los dientes,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks",10,0,,1,0,5,https://www.vitaldent.com/blog/manchas-blancas-dientes-causas-soluciones/,,2025-12-18 20:30:08,false,true,false,false,false,false
me duele el hueco de la muela del juicio,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks",10,0,,1,0,7,https://www.vitaldent.com/blog/dolor-muela-del-juicio-tratamiento/,,2025-12-29 07:57:47,false,true,false,false,false,false
diente partido por la mitad precio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,1,0,1,https://www.vitaldent.com/blog/diente-roto-existe-solucion/,AI Overview,2026-01-02 02:09:33,false,true,false,false,false,false
implantes dentales en un día precios,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",10,0,0.35,1,0,7,https://www.vitaldent.com/blog/precios-implantes-dentales/,,2025-12-19 12:35:54,false,true,true,false,false,false
porque tengo la boca llena de llagas,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",10,1,,1,0,8,https://www.vitaldent.com/blog/llagas-en-la-boca-por-que-se-producen-y-como-se-tratan/,,2026-01-01 15:00:08,false,true,false,false,false,false
como pintar los dientes de negro,ES,Spain,Spanish,,"Video preview, People also ask, Thumbnail",10,0,,1,0,5,https://www.vitaldent.com/blog/5-maneras-de-hacer-tus-dientes-terrorificos-para-disfrazarte-en-halloween/,,2025-12-25 03:22:29,false,true,false,false,false,false
rotura diente de leche,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",10,0,,1,0,6,https://www.vitaldent.com/blog/diente-roto-existe-solucion/,,2025-12-20 09:07:31,false,true,false,false,false,false
como saber si el nervio del diente esta dañado,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",10,0,,1,0,5,https://www.vitaldent.com/blog/dolor-nervio-de-muela/,,2025-12-27 13:19:12,false,true,false,false,false,false
quiste debajo de la muela,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,1,0,6,https://www.vitaldent.com/blog/quiste-en-la-boca-que-es-y-como-tratarlo/,,2025-12-27 22:04:29,false,true,false,false,false,false
que hacer si te duelen las muelas,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks",10,2,0.12,1,0,5,https://www.vitaldent.com/blog/descubre-los-mejores-remedios-caseros-para-el-dolor-de-muelas/,,2025-12-15 21:31:18,false,true,false,false,false,false
dentista en san isidro tenerife,ES,Spain,Spanish,"San Isidro (Location), Tenerife (Location)","Local pack, Thumbnail, People also ask",10,0,,1,0,6,https://clinicas.vitaldent.com/santa-cruz-de-tenerife/clinica-dental-vitaldent-san-isidro-173?campaignid=21051624925&utm_source=google&utm_medium=organic,,2026-02-27 21:37:50,false,true,false,false,false,true
lengua liquen plano,ES,Spain,Spanish,,"AI Overview, People also ask",10,0,,1,0,1,https://www.vitaldent.com/blog/que-es-el-liquen-plano-oral-y-quien-lo-trata/,AI Overview,2026-01-04 16:41:02,false,true,false,false,false,false
a que se debe el dolor de mandibula,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,1,0,1,https://www.vitaldent.com/blog/como-combatir-las-consecuencias-del-estres-en-tu-mandibula/,AI Overview,2026-01-07 11:34:05,false,true,false,false,false,false
musculos mandíbula,ES,Spain,Spanish,,"People also ask, Thumbnail, AI Overview, Video preview",10,0,,1,0,6,https://www.vitaldent.com/blog/como-combatir-las-consecuencias-del-estres-en-tu-mandibula/,,2025-12-28 02:17:40,false,true,false,false,false,false
quitar muelas de juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",10,0,,1,0,6,https://www.vitaldent.com/blog/extraccion-muelas-del-juicio/,,2025-12-28 05:51:25,false,true,false,false,false,false
hierros en los dientes,ES,Spain,Spanish,,"People also ask, Video preview",10,0,,1,0,5,https://www.vitaldent.com/blog/brackets-metalicos-ortodoncia/,,2026-01-01 02:45:34,false,true,false,false,false,false
piezas dentales precio,ES,Spain,Spanish,,"People also ask, Sitelinks",10,0,0.24,1,0,5,https://www.vitaldent.com/es/precios-de-tratamientos-dentales/,,2026-01-14 12:44:32,false,true,true,false,false,false
sabor amargo en la boca covid,ES,Spain,Spanish,COVID-19 (Event),People also ask,10,2,,1,0,5,https://www.vitaldent.com/blog/sabor-metalico-en-la-boca/,,2026-01-07 22:27:29,false,true,false,false,false,false
cuanto se tarda en hacer una corona dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",10,0,,1,0,1,https://www.vitaldent.com/blog/que-es-una-corona-dental/,AI Overview,2026-01-02 03:29:56,false,true,false,false,false,false
empaste de porcelana precio,ES,Spain,Spanish,,"Featured snippet, Thumbnail, People also ask, Shopping, Sitelinks",10,0,0.35,1,0,5,https://www.vitaldent.com/es/precios-de-tratamientos-dentales/,,2025-12-25 13:34:30,false,true,false,false,false,false
las vejigas en la boca se pegan,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,5,,1,0,6,https://www.vitaldent.com/blog/llagas-en-la-boca-por-que-se-producen-y-como-se-tratan/,,2026-01-03 05:57:19,false,true,false,false,false,false
mandibula cirugia maxilofacial,ES,Spain,Spanish,,"People also ask, Thumbnail",10,1,,1,0,5,https://www.vitaldent.com/blog/que-es-una-cirugia-maxilofacial/,,2025-12-31 21:55:20,false,true,false,false,false,false
dentista primera visita gratuita,ES,Spain,Spanish,,People also ask,10,0,1.52,1,0,5,https://www.vitaldent.com/es/,,2026-01-08 05:49:54,false,true,true,false,false,false
causas de tener la boca seca,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,1,0,6,https://www.vitaldent.com/blog/sequedad-bucal-sintomas-soluciones/,,2025-12-31 04:45:35,false,true,false,false,false,false
encias se retraen,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",10,0,0.19,1,0,6,https://www.vitaldent.com/blog/que-causa-la-encia-retraida/,,2026-01-01 10:40:27,false,true,false,false,false,false
dolor articular mandibular,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",10,6,,1,0,6,https://www.vitaldent.com/blog/como-combatir-las-consecuencias-del-estres-en-tu-mandibula/,,2026-01-06 05:16:18,false,true,false,false,false,false
se me mueve la mandibula sola,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",10,0,,1,0,1,https://www.vitaldent.com/blog/como-combatir-las-consecuencias-del-estres-en-tu-mandibula/,AI Overview,2025-12-28 11:10:33,false,true,false,false,false,false
espasmos mandibula,ES,Spain,Spanish,,"Thumbnail, People also ask",10,2,,1,0,5,https://www.vitaldent.com/blog/como-combatir-las-consecuencias-del-estres-en-tu-mandibula/,,2026-01-06 19:27:11,false,true,false,false,false,false
prótesis dental tipos,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",10,0,0.34,1,0,6,https://www.vitaldent.com/blog/protesis-dental-removible-que-es-y-tipos/,,2025-12-23 11:37:37,false,true,false,false,false,false
dolor de colmillo,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks",10,2,,1,0,5,https://www.vitaldent.com/blog/descubre-los-mejores-remedios-caseros-para-el-dolor-de-muelas/,,2026-01-08 13:39:12,false,true,false,false,false,false
clorhexidina crema para que sirve,ES,Spain,Spanish,chlorhexidine (Product),"Featured snippet, People also ask, Thumbnail",10,0,,1,0,5,https://www.vitaldent.com/blog/clorhexidina-para-que-sirve-y-porque-debe-usarse/,,2026-01-07 22:58:55,false,true,false,false,false,false
corona sin endodoncia,ES,Spain,Spanish,,"Thumbnail, People also ask",10,0,,1,0,5,https://www.vitaldent.com/blog/que-es-una-corona-dental/,,2026-01-01 09:00:49,false,true,false,false,false,false
quitar dolor de muela del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,0.12,1,0,6,https://www.vitaldent.com/blog/dolor-muela-del-juicio-tratamiento/,,2026-03-12 16:55:19,false,true,false,false,false,false
como extraer una muela,ES,Spain,Spanish,,People also ask,10,0,,1,0,5,https://www.vitaldent.com/blog/extraccion-muela-infectada-como-se-hace/,,2025-12-26 06:22:47,false,true,false,false,false,false
nervio temporomandibular,ES,Spain,Spanish,,"People also ask, Thumbnail",10,7,,1,0,5,https://www.vitaldent.com/blog/como-combatir-las-consecuencias-del-estres-en-tu-mandibula/,,2025-12-29 19:11:53,false,true,false,false,false,false
soñar con la caida de un diente,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",10,0,,1,0,6,https://www.vitaldent.com/blog/sonar-con-dientes-caidos-que-significa/,,2026-01-04 16:31:12,false,true,false,false,false,false
dolor en la parte baja de la mandibula,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,1,0,7,https://www.vitaldent.com/blog/como-combatir-las-consecuencias-del-estres-en-tu-mandibula/,,2025-12-31 04:57:49,false,true,false,false,false,false
quitar muelas,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",10,0,0.37,1,0,6,https://www.vitaldent.com/blog/extraccion-muelas-del-juicio/,,2026-01-02 02:30:53,false,true,false,false,false,false
por que me duele la mandibula al abrir la boca,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",10,0,,1,0,7,https://www.vitaldent.com/blog/como-combatir-las-consecuencias-del-estres-en-tu-mandibula/,,2025-12-26 15:52:03,false,true,false,false,false,false
efectos secundarios de implantes dentales,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,1,0,7,https://www.vitaldent.com/blog/implantes-dentales-complicaciones-a-largo-plazo/,,2025-12-24 16:28:18,false,true,false,false,false,false
soñar diente roto,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,1,0,1,https://www.vitaldent.com/blog/sonar-con-dientes-caidos-que-significa/,AI Overview,2025-12-19 08:20:33,false,true,false,false,false,false
dentista azuqueca,ES,Spain,Spanish,Azuqueca de Henares (Location),"Local pack, Thumbnail, People also ask",20,12,0.62,1,0,8,https://clinicas.vitaldent.com/guadalajara/clinica-dental-vitaldent-azuqueca-de-henares-371,,2026-02-22 05:25:02,false,true,false,false,false,true
proceso de blanqueamiento dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,1,0,7,https://www.vitaldent.com/blog/blanqueamiento-dental-en-casa-como-blanquear-los-dientes/,,2026-01-04 10:14:26,false,true,false,false,false,false
dentadura picada,ES,Spain,Spanish,,People also ask,10,0,,1,0,6,https://www.vitaldent.com/blog/tienes-una-muela-picada-descubre-por-que-ocurre-y-como-se-trata/,,2026-03-05 07:33:52,false,true,false,false,false,false
avance mandibular precio,ES,Spain,Spanish,,"People also ask, Thumbnail",10,0,,1,0,6,https://www.vitaldent.com/es/tratamientos-antirronquido/,,2026-03-03 04:26:39,false,true,true,false,false,false
soñar con una muela rota,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",10,0,,1,0,1,https://www.vitaldent.com/blog/sonar-con-dientes-caidos-que-significa/,AI Overview,2025-12-24 06:00:01,false,true,false,false,false,false
como quitar el nervio de una muela,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",10,0,,1,0,7,https://www.vitaldent.com/blog/dolor-nervio-de-muela/,,2026-01-06 07:54:51,false,true,false,false,false,false
cuanto tardan en curarse las llagas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",10,0,,1,0,7,https://www.vitaldent.com/blog/llagas-en-la-boca-por-que-se-producen-y-como-se-tratan/,,2026-01-01 04:51:20,false,true,false,false,false,false
muela del juicio que tomar,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",10,0,,1,0,7,https://www.vitaldent.com/blog/dolor-muela-del-juicio-tratamiento/,,2026-01-04 02:22:49,false,true,false,false,false,false
cuanto cuesta arreglar un diente,ES,Spain,Spanish,,People also ask,10,0,0.42,1,0,6,https://www.vitaldent.com/es/precios-de-tratamientos-dentales/,,2026-03-12 16:59:53,false,true,false,false,false,false
sindrome temporomandibular,ES,Spain,Spanish,,"Thumbnail, People also ask",10,12,0.13,1,0,6,https://www.vitaldent.com/blog/sindrome-disfuncion-atm-que-es/,,2026-01-06 10:56:53,false,true,false,false,false,false
dolor fuerte muela,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Bottom ads",10,2,,1,0,1,https://www.vitaldent.com/blog/dolor-nervio-de-muela/,AI Overview,2026-01-07 02:36:29,false,true,false,false,false,false
tratamiento para caries,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,0.20,1,0,7,https://www.vitaldent.com/es/caries-dentales/,,2025-12-22 12:31:38,false,true,false,false,false,false
aliviar dolor muelas del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,1,0,7,https://www.vitaldent.com/blog/descubre-los-mejores-remedios-caseros-para-el-dolor-de-muelas/,,2026-01-06 04:32:17,false,true,false,false,false,false
guna tratamiento antibiótico,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",10,0,,1,0,6,https://www.vitaldent.com/blog/gingivitis-necrosante/,,2025-12-19 22:57:31,false,true,false,false,false,false
mandibula retraida bebe,ES,Spain,Spanish,,"Thumbnail, People also ask, Video preview",10,0,,1,0,6,https://www.vitaldent.com/blog/retrognatia-que-es-y-consecuencias/,,2025-12-20 16:18:04,false,true,false,false,false,false
dentist maspalomas,ES,Spain,English,Maspalomas (Location),"Local pack, People also ask",10,7,0.41,1,0,8,https://clinicas.vitaldent.com/las-palmas/clinica-dental-vitaldent-maspalomas-123/,,2026-03-11 15:31:32,false,true,false,false,false,true
encias claras,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",10,0,,1,0,7,https://www.vitaldent.com/blog/encias-blancas-causas-y-tratamientos/,,2026-01-04 11:09:28,false,true,false,false,false,false
dentadura rota,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks",10,0,,1,0,6,https://www.vitaldent.com/blog/diente-roto-existe-solucion/,,2025-12-16 15:20:33,false,true,false,false,false,false
me duele la barbilla,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,1,0,7,https://www.vitaldent.com/blog/como-combatir-las-consecuencias-del-estres-en-tu-mandibula/,,2025-12-29 19:53:34,false,true,false,false,false,false
como te quitan una muela,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",10,0,,1,0,7,https://www.vitaldent.com/blog/extraccion-muela-infectada-como-se-hace/,,2025-12-29 01:45:02,false,true,false,false,false,false
diente marron causas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,1,0,7,https://www.vitaldent.com/blog/manchas-en-los-dientes-por-que-aparecen-que-tipos-existen/,,2025-12-29 20:03:19,false,true,false,false,false,false
cara hinchada muela del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",10,0,,1,0,7,https://www.vitaldent.com/blog/sabes-como-bajar-un-flemon/,,2025-12-19 11:20:56,false,true,false,false,false,false
cuanto se tarda en poner una funda dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,1,0,7,https://www.vitaldent.com/blog/que-es-una-corona-dental/,,2026-01-05 00:13:49,false,true,false,false,false,false
contractura mandibular bulto,ES,Spain,Spanish,,"Thumbnail, Sitelinks, People also ask",10,0,,1,0,6,https://www.vitaldent.com/blog/como-combatir-las-consecuencias-del-estres-en-tu-mandibula/,,2026-01-06 00:35:44,false,true,false,false,false,false
mal sabor de boca al comer,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,2,,1,0,7,https://www.vitaldent.com/blog/sabor-metalico-en-la-boca/,,2025-12-17 08:29:43,false,true,false,false,false,false
boca seca alergia,ES,Spain,Spanish,,People also ask,10,0,,1,0,6,https://www.vitaldent.com/blog/como-pueden-afectar-las-alergias-tu-salud-bucal/,,2025-12-17 04:15:10,false,true,false,false,false,false
hongos en la lengua fotos,ES,Spain,Spanish,,"People also ask, Thumbnail",800,0,0.05,1,0,25,https://www.vitaldent.com/blog/hongos-en-la-boca/,,2026-02-27 16:40:45,false,true,false,false,false,false
clinica dental adeje,ES,Spain,Spanish,Adeje (Location),"Thumbnail, People also ask",40,3,0.43,1,0,10,https://clinicas.vitaldent.com/santa-cruz-de-tenerife/clinica-dental-vitaldent-adeje,,2026-02-25 20:47:53,false,true,false,false,false,true
aparatos dentales transparentes,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",10,1,1.90,1,0,1,https://www.vitaldent.com/es/ortodoncia-invisible/,AI Overview,2026-01-01 15:56:18,false,true,true,false,false,false
definicion caries,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",10,9,,1,0,5,https://www.vitaldent.com/es/caries-dentales/,,2025-12-25 12:20:30,false,true,false,false,false,false
encia hundida,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",10,0,,1,0,6,https://www.vitaldent.com/blog/que-causa-la-encia-retraida/,,2026-03-11 19:17:31,false,true,false,false,false,false
gingivitis ulceronecrotizante aguda,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",40,0,,1,0,9,https://www.vitaldent.com/blog/gingivitis-necrosante/,,2026-02-21 12:32:53,false,true,false,false,false,false
problemas mandibula,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",10,9,,1,0,9,https://www.vitaldent.com/blog/como-combatir-las-consecuencias-del-estres-en-tu-mandibula/,,2026-01-04 18:47:41,false,true,false,false,false,false
